Symbol,NSAF_SpC_ratio,hESC_Ln_NSAF,hNSC_Ln_NSAF,t_test_p,color
OBSL1,1.487461793,-14.03102752,-14.4280987,,gray
OCIAD1,1.805194898,-8.035359553,-8.626028115,0.072324975,gray
OCIAD2,3.199440302,-8.108134877,-9.271110766,0.003784103,red
OCLN,1.218096543,-10.21876983,-10.41605926,0.732511087,gray
OCRL,0.332807429,-11.9573686,-10.85717735,0.113313823,gray
ODF2,1.560611311,-13.4347938,-13.87987141,,gray
ODZ1,0.898176724,-13.88942894,-13.78204051,,gray
ODZ2,1.082067051,-14.41157078,-14.49044393,,gray
ODZ3,1.71623998,-11.92574362,-12.46587946,0.292809271,gray
ODZ4,3.572900631,-13.58146417,-14.85484194,,gray
OFCC1,1.23865501,-13.11940753,-13.33343365,,gray
OFD1,2.399841814,-12.71961287,-13.5950157,,gray
OGDH,0.904511398,-9.018692044,-8.918331671,0.529460524,gray
OGDHL,2.196193024,-12.79952775,-13.58625316,,gray
OGFOD1,0.673444826,-10.15873061,-9.763381399,0.511263179,gray
OGFOD2,2.154762984,-11.82569024,-12.59337097,,gray
OGFR,1.100551138,-9.778396633,-9.874207722,0.812930291,gray
OGFRL1,1.560608845,-12.82603976,-13.27111579,,gray
OGT,1.171806866,-9.417856724,-9.576403612,0.551945692,gray
OIP5,0.429419379,-11.6861976,-10.84087633,0.252863096,gray
OLA1,0.750100177,-7.97040706,-7.682858548,0.004825695,green
OLFM2,1.966246156,-12.60162317,-13.27774939,,gray
OLFM3,1.560610018,-12.65313255,-13.09820933,,gray
OLFML3,1.305635613,-11.87327224,-12.13996222,,gray
OLIG2,1.238656992,-12.72327381,-12.93730153,,gray
OMA1,1.966246442,-12.74501656,-13.42114293,,gray
OPA1,0.685678015,-9.107910365,-8.730563237,0.049306592,green
OPA3,0.124869069,-12.36962814,-10.2891386,0.005907424,blue
OPLAH,0.567163279,-12.58501898,-12.01791094,0.280371178,gray
OPTN,1.062940173,-12.76330793,-12.82434675,,gray
OR10A6,0.664586846,-10.2116545,-9.803064785,,gray
OR13C9,0.983122706,-12.70767359,-12.69065225,,gray
OR1D2,0.780305009,-12.68862773,-12.44055734,,gray
OR1G1,1.238656992,-12.80641025,-13.02043797,,gray
OR1S2,1.238656992,-12.72944921,-12.94347693,,gray
OR2D2,0.983122706,-12.67572176,-12.65870042,,gray
OR2L13,1.23865828,-12.68862773,-12.9026565,,gray
OR4C11,0.782813375,-12.91324638,-12.66838543,,gray
OR4D11,0.780305818,-12.91646316,-12.6683938,,gray
OR4F21,0.780304197,-12.91967783,-12.6716064,,gray
OR51B6,1.966249502,-12.22652857,-12.9026565,,gray
OR51Q1,0.619328823,-12.935572,-12.45645307,,gray
OR5T3,1.238656992,-12.77456744,-12.98859517,,gray
OR6W1P,1.238658284,-12.69182773,-12.9058565,,gray
OR7C2,1.238656992,-12.8345021,-13.04852983,,gray
OR8A1,0.619328159,-12.96357099,-12.48445099,,gray
OR8S1,0.983122706,-12.82894373,-12.8119224,,gray
OR9G9,0.780304215,-12.89698646,-12.64891505,,gray
ORC1L,0.491561353,-13.93476675,-13.22459823,,gray
ORC2L,1.257427373,-10.14446557,-10.37353343,0.456671079,gray
ORC3L,0.811348403,-9.485835526,-9.276777806,0.293919139,gray
ORC4L,1.346060428,-9.883604587,-10.18078671,0.02422669,green
ORC5L,1.942544272,-11.61300722,-12.27700581,,gray
ORC6L,0.67919569,-10.13352989,-9.746683903,0.449380165,gray
ORMDL2,1.786451907,-11.60985837,-12.19008985,,gray
OS9,0.670439459,-12.81045834,-12.41063647,,gray
OSBP,0.960344129,-9.256274773,-9.215811181,0.773088988,gray
OSBPL10,32.26846824,-10.3241284,-13.79821894,0.000242163,red
OSBPL11,0.549274708,-10.97095506,-10.37179848,0.477085852,gray
OSBPL1A,0.193210205,-12.96813807,-11.32416153,0.115427442,gray
OSBPL2,0.592012626,-12.49288051,-11.9686532,,gray
OSBPL3,0.893225927,-12.67411707,-12.56120134,,gray
OSBPL5,0.729817334,-13.95545736,-13.64049636,,gray
OSBPL6,0.376760835,-13.58046491,-12.60432023,,gray
OSBPL8,0.560156066,-11.67149473,-11.09195489,0.262434888,gray
OSBPL9,0.978530663,-10.02803043,-10.00632727,0.900561149,gray
OSCP1,0.236318765,-13.14024913,-11.69767544,,gray
OSGEP,1.040407195,-9.519898314,-9.559510483,0.855230972,gray
OSGEPL1,0.473116294,-12.035912,-11.28749795,0.015856088,blue
OSMR,1.238656992,-13.83215512,-14.04618284,,gray
OSTC,1.472493455,-9.264174933,-9.651132125,0.346221949,gray
OSTF1,3.572905028,-9.826691791,-11.10007079,0.021301473,red
OSTM1,1.238655613,-12.75676245,-12.97078906,,gray
OTOF,1.27036928,-14.28869431,-14.52800194,,gray
OTOG,0.491561353,-15.15772285,-14.44755433,,gray
OTUB1,0.842162666,-7.220088556,-7.048306463,0.171957641,gray
OTUD1,1.560610018,-12.89044224,-13.33551902,,gray
OTUD4,0.770945357,-10.81125748,-10.5511197,0.693891198,gray
OTUD6B,4.213967776,-10.34365264,-11.78205731,0.117383999,gray
OTUD7A,2.369465163,-13.13539109,-13.99805535,,gray
OTUD7B,2.949368118,-11.42873207,-12.51032302,0.261625035,gray
OVCA2,1.476106432,-9.654618017,-10.04402585,0.417479027,gray
OVCH1,1.560610018,-13.51703163,-13.96210842,,gray
OVGP1,0.780304623,-13.78602199,-13.5379511,,gray
OVOS2,1.238656992,-11.71630721,-11.93033493,,gray
OXA1L,11.15829051,-10.0743612,-12.48654396,0.064537481,gray
OXCT1,1.090302291,-9.286853075,-9.373308064,0.676566214,gray
OXNAD1,0.770789488,-12.28261801,-12.02227803,,gray
OXR1,1.407563925,-11.3004572,-11.6423177,0.154190213,gray
OXSR1,0.450863671,-9.403128202,-8.606537934,0.004201132,blue
P2RX1,0.619328084,-13.16563576,-12.68651564,,gray
P2RX6,1.238655171,-13.03466659,-13.24869284,,gray
P4HA1,0.407619998,-8.935698911,-8.038278996,3.2e-05,blue
P4HA2,1.288257177,-11.80233261,-12.05562289,,gray
P4HB,0.999815231,-6.649837959,-6.649653174,0.999232674,gray
P4HTM,0.341939485,-13.02637806,-11.95325656,0.028204662,blue
PA2G4,0.571153383,-8.051428622,-7.491331139,0.010470757,green
PAAF1,0.874959791,-9.662854899,-9.529277553,0.634545067,gray
PABPC1,1.105050383,-7.017158869,-7.117049798,0.352671746,gray
PABPC1L,1.105983713,-12.51616837,-12.61690355,,gray
PABPC1L2B,0.772734415,-12.02051758,-11.76269771,,gray
PABPC3,0.378450476,-10.78265205,-9.810981987,0.276099245,gray
PABPC4,1.190567797,-7.947568116,-8.121998449,0.242016487,gray
PABPC4L,1.59276684,-12.75330497,-13.21877762,,gray
PABPN1,0.671548558,-8.010269985,-7.612101031,0.596180451,gray
PABPN1L,0.741221624,-12.84310097,-12.54364536,,gray
PACS1,2.054255087,-11.01023365,-11.73014694,0.411520374,gray
PACS2,0.780305949,-13.98350207,-13.73543288,,gray
PACSIN1,1.532893871,-12.57934899,-13.00650636,,gray
PACSIN2,1.348427721,-8.350317827,-8.64925709,0.004162651,green
PACSIN3,17.57259348,-9.278059289,-12.14439979,0.004778826,red
PADI2,0.541033275,-13.67645873,-13.06218423,,gray
PAF1,0.638102469,-10.26249469,-9.813238289,0.188209321,gray
PAFAH1B1,0.726391299,-7.726436113,-7.406769683,0.034433978,green
PAFAH1B2,0.761952526,-7.964009263,-7.692138236,0.03456457,green
PAFAH1B3,0.599752302,-8.078151259,-7.56691272,0.144147332,gray
PAFAH2,2.8358166,-12.08858281,-13.13091275,,gray
PAH,0.780303833,-13.29035851,-13.0422866,,gray
PAICS,0.951851195,-6.649388445,-6.60004188,0.544124257,gray
PAIP1,0.753607308,-9.659543192,-9.376659334,0.044130813,green
PAIP2,1.3209912,-11.41323811,-11.69162048,,gray
PAK1,2.829748501,-7.864676172,-8.90486401,0.006382687,red
PAK1IP1,0.792076269,-9.279056071,-9.045958478,0.612918707,gray
PAK3,0.970230465,-12.48423448,-12.45401284,,gray
PAK4,0.586839774,-10.30053285,-9.767529394,0.056737758,gray
PAK7,0.816529064,-13.41733312,-13.21464035,,gray
PALB2,1.238656992,-14.02396499,-14.23799271,,gray
PALLD,0.032606727,-12.66793063,-9.244693949,0.029747292,blue
PALM,0.236318202,-12.44194934,-10.99937327,0.095571061,gray
PALM2-AKAP2,0.407468488,-10.31764553,-9.419853849,0.343941035,gray
PALM3,1.76975468,-11.57910663,-12.14994757,,gray
PAM,0.340830123,-14.05808343,-12.98171233,,gray
PAMR1,0.011807706,-13.77926005,-9.340257104,1.86e-05,blue
PAN2,0.346977516,-13.09915845,-12.04066315,0.14733713,gray
PAN3,0.200181724,-13.73346657,-12.12493687,0.014961126,blue
PANK1,0.934104065,-11.4870219,-11.41885447,0.569976161,gray
PANK2,1.297736078,-11.17017251,-11.43079378,0.358903576,gray
PANK3,1.238656992,-12.85912703,-13.07315475,,gray
PANK4,0.290023071,-10.31461813,-9.076823327,0.009999734,blue
PANX1,0.983122706,-13.00006145,-12.98304011,,gray
PAPD5,1.238655839,-13.03174523,-13.24577203,,gray
PAPLN,0.158198797,-14.32972451,-12.48582168,0.011165168,blue
PAPOLA,0.670492765,-9.206117152,-8.806374785,0.027055133,green
PAPOLG,0.357278961,-12.09638954,-11.06715114,0.283151264,gray
PAPPA,1.56061171,-13.87801717,-14.32309504,,gray
PAPSS1,0.748927301,-8.59064182,-8.301528458,0.043139812,green
PAPSS2,8.898294422,-10.68309583,-12.86895545,0.029631748,red
PARD3,1.537498884,-10.8639153,-11.2940723,0.361067185,gray
PARD3B,0.790174676,-13.66108378,-13.42558253,,gray
PARD6A,0.379533588,-13.02310858,-12.0542964,,gray
PARD6B,0.716933091,-9.742725987,-9.409953226,0.295211309,gray
PARD6G,0.639610133,-11.91750317,-11.47060671,,gray
PARG,1.224426773,-10.29053896,-10.49301175,0.516302349,gray
PARK7,0.588830814,-7.40595219,-6.876335812,0.000142079,green
PARL,1.4926714,-12.23452235,-12.63508975,,gray
PARN,0.375383911,-11.37660241,-10.39679639,0.181017604,gray
PARP1,0.711909904,-7.500561542,-7.160757626,0.003112769,green
PARP10,0.780305009,-14.12075945,-13.87268906,,gray
PARP14,9.36363762,-12.4189126,-14.65574644,0.005160471,red
PARP16,0.619328829,-12.95432287,-12.47520395,,gray
PARP2,0.583074844,-12.59305438,-12.05361466,,gray
PARP3,1.238656546,-13.23719245,-13.45121981,,gray
PARP4,2.044978616,-12.74142097,-13.45680831,,gray
PARS2,0.456324897,-11.81853807,-11.03398784,0.126676683,gray
PARVA,0.805824707,-9.680827205,-9.46493816,0.214639219,gray
PASK,1.196909455,-10.24369892,-10.4234417,0.532822706,gray
PATL1,0.491561143,-11.80025507,-11.09008612,0.246657857,gray
PATZ1,0.569975583,-11.0481657,-10.48600394,0.140655857,gray
PAWR,1.562262342,-8.200967968,-8.647102958,0.066281484,gray
PAX6,0.214709007,-13.29916602,-11.76069439,,gray
PAXIP1,0.511357368,-12.93744666,-12.26676007,0.09997172,gray
PBK,0.797273599,-11.06204136,-10.83548398,0.548234765,gray
PBLD,0.491561353,-12.83963321,-12.12946469,,gray
PBRM1,0.163228103,-11.40262725,-9.590020598,0.001019163,blue
PBX1,0.407961852,-12.01083141,-11.1142498,0.106427312,gray
PBX2,0.329066866,-12.77835977,-11.66686546,,gray
PBXIP1,0.214428043,-12.63879248,-11.09901142,0.128303255,gray
PC,0.331855703,-11.26612187,-10.16306684,0.004294026,blue
PCBD1,0.780305009,-11.82106347,-11.57299307,,gray
PCBD2,1.560610018,-11.58210942,-12.0271862,,gray
PCBP1,1.410666325,-6.577781518,-6.921843681,0.062053277,gray
PCBP2,0.900906206,-7.070056811,-6.965702684,0.603408998,gray
PCBP3,0.340319225,-12.2573781,-11.1795069,,gray
PCCA,0.639700222,-9.744740978,-9.297985363,0.126236763,gray
PCCB,0.597370543,-9.493581344,-8.978363661,0.02561171,green
PCDH1,0.741930437,-10.81468713,-10.51618734,0.570644047,gray
PCDH10,0.780305009,-14.12364856,-13.87557816,,gray
PCDH20,1.238655421,-13.80313903,-14.01716549,,gray
PCDH7,1.163054065,-13.53888055,-13.68992991,,gray
PCDH8,0.858161614,-13.42124423,-13.26828139,,gray
PCDHA1,0.780305503,-14.03313367,-13.78506391,,gray
PCDHA13,1.238656992,-13.33998776,-13.55401548,,gray
PCDHA4,1.417906808,-13.43271801,-13.78189972,,gray
PCDHA5,1.238658538,-13.78723732,-14.00126629,,gray
PCDHA6,1.173076931,-13.70688284,-13.86651299,,gray
PCDHAC2,1.194773776,-13.57792225,-13.75587911,,gray
PCDHB14,1.560611263,-13.39668243,-13.84176001,,gray
PCDHB18,0.802019974,-13.31308237,-13.09246061,,gray
PCDHB4,1.238656335,-13.62396538,-13.83799257,,gray
PCDHB5,0.429418623,-13.62396538,-12.77864236,,gray
PCDHB8,0.983122706,-13.63231494,-13.6152936,,gray
PCDHGA1,1.238655454,-13.78188341,-13.99590989,,gray
PCDHGA5,0.780305977,-14.01293123,-13.76486207,,gray
PCDHGA6,0.130051019,-14.01400432,-11.97417586,,gray
PCDHGB2,0.780305977,-14.01293123,-13.76486207,,gray
PCDHGB3,1.238658526,-13.77973077,-13.99375973,,gray
PCDHGB4,1.238655467,-13.77325314,-13.98727963,,gray
PCDHGB5,1.238655467,-13.77325314,-13.98727963,,gray
PCDHGB7,1.696977162,-12.49255263,-13.02140115,,gray
PCDHGB8P,1.966245412,-12.82740491,-13.50353075,,gray
PCDHGC3,1.23865892,-13.55404992,-13.7680792,,gray
PCDHGC4,1.560610993,-13.55832337,-14.00340077,,gray
PCF11,0.334463316,-12.45171064,-11.35648256,0.289817395,gray
PCGF1,0.780305009,-12.73350115,-12.48543075,,gray
PCID2,2.617651611,-9.76816782,-10.7304454,0.007539829,red
PCIF1,0.231825893,-11.91505792,-10.45328927,0.11329003,gray
PCK1,1.56037138,-12.87003104,-13.3149549,,gray
PCK2,1.035036861,-8.621026557,-8.655463598,0.825189529,gray
PCLO,3.990415766,-13.02312633,-14.40702175,0.094908036,gray
PCM1,0.441560923,-10.97815729,-10.16071801,0.053318526,gray
PCMT1,0.841103563,-7.899499998,-7.726459514,0.675965349,gray
PCMTD2,0.418991239,-13.06555116,-12.1956459,,gray
PCNA,1.117507016,-6.860480178,-6.971580504,0.319291312,gray
PCNP,0.96868761,-7.660293891,-7.628480788,0.826360071,gray
PCNX,1.238656992,-14.70395621,-14.91798393,,gray
PCOLCE,1.381483597,-12.10839217,-12.43155016,,gray
PCSK9,3.210476049,-12.53281796,-13.69923719,,gray
PCYOX1,0.360433346,-9.392567656,-8.372119423,0.003867691,blue
PCYOX1L,0.393918853,-11.11923258,-10.18762223,0.179833458,gray
PCYT1A,5.514582166,-10.59589292,-12.30328881,0.069572243,gray
PCYT1B,1.144272867,-9.344530933,-9.479300317,0.492622966,gray
PCYT2,3.68960491,-11.21295817,-12.51847756,0.169494308,gray
PDAP1,1.171000356,-8.082354671,-8.24021306,0.523590754,gray
PDCD10,1.101210367,-8.254429385,-8.350839294,0.804622269,gray
PDCD11,0.185547556,-12.95840245,-11.27395839,0.076945939,gray
PDCD2,4.30559883,-11.54037506,-13.00029129,,gray
PDCD2L,1.70868104,-11.21406064,-11.74978239,,gray
PDCD4,0.150795828,-10.65924946,-8.767420968,0.078781301,gray
PDCD5,1.133825969,-7.613490781,-7.739088508,0.672093668,gray
PDCD6,0.848482196,-8.166383978,-8.0020778,0.394412945,gray
PDCD6IP,0.976490294,-8.129878651,-8.106088183,0.765272167,gray
PDCL,0.329947961,-11.23683779,-10.12801745,0.055024233,gray
PDCL3,1.75091115,-8.74413018,-9.304266489,0.221451291,gray
PDDC1,0.388401967,-10.17791665,-9.232202175,0.084641994,gray
PDE10A,0.780304589,-13.86999525,-13.62192431,,gray
PDE11A,0.691825295,-13.54180165,-13.17337983,,gray
PDE12,1.008670467,-9.516191975,-9.524825069,0.97215397,gray
PDE2A,1.238656575,-13.86332797,-14.07735536,,gray
PDE4DIP,1.582815039,-13.85382462,-14.31302955,,gray
PDE5A,1.406434248,-10.91612227,-11.25717987,0.049266518,green
PDE6C,0.780305455,-13.93127547,-13.68320564,,gray
PDE6D,0.649980104,-9.530291989,-9.099478464,0.310485202,gray
PDE7A,0.780303755,-13.35462044,-13.10654843,,gray
PDE8A,1.560611311,-13.2037453,-13.64882291,,gray
PDGFRB,0.715925769,-14.18517631,-13.85099752,,gray
PDGFRL,0.780304033,-13.10360061,-12.85552896,,gray
PDHA1,0.775469495,-8.355670206,-8.101383573,0.172369459,gray
PDHA2,0.692469974,-11.54673732,-11.17924692,0.571460936,gray
PDHB,1.019626585,-7.661050002,-7.680486469,0.882929061,gray
PDHX,1.811354515,-9.783792318,-10.37786723,0.0909988,gray
PDIA3,0.973127718,-5.960717021,-5.933477078,0.763489124,gray
PDIA4,0.963410678,-6.915021426,-6.877745924,0.605965564,gray
PDIA5,0.61849168,-10.40672179,-9.926250254,0.365673398,gray
PDIA6,0.956402593,-7.03258631,-6.988009978,0.408377876,gray
PDK1,2.211528425,-9.46365969,-10.25734356,0.085538471,gray
PDK3,0.828005121,-9.722084983,-9.533349043,0.368785558,gray
PDLIM1,1.84782153,-7.195195128,-7.809202522,0.00058133,green
PDLIM2,4.143986912,-10.20553094,-11.62718928,0.013868791,red
PDLIM3,0.384448748,-12.84277547,-11.88683067,,gray
PDLIM4,0.236318007,-12.51366707,-11.07109018,0.015613354,blue
PDLIM5,1.654570869,-7.773685749,-8.277227431,0.057646907,gray
PDLIM7,0.826197432,-8.7278241,-8.536902587,0.310831544,gray
PDP1,1.852985012,-9.865120152,-10.48191801,0.180566927,gray
PDPK1,2.673873499,-12.02550552,-13.00903369,,gray
PDPK2,1.921316046,-12.53491828,-13.18792867,,gray
PDPN,1.560610018,-12.1868448,-12.63192158,,gray
PDPR,0.736669354,-9.889444136,-9.583828011,0.0864176,gray
PDRG1,3.121220035,-10.68072645,-11.81895042,,gray
PDS5A,0.78695255,-9.365903589,-9.126316264,0.221554986,gray
PDS5B,0.833512907,-10.24492837,-10.06282228,0.217622962,gray
PDSS2,1.786454098,-12.56838172,-13.14861442,,gray
PDXDC1,1.286325509,-8.623433565,-8.875223277,0.184986771,gray
PDXDC2,0.362185502,-13.32727305,-12.31167429,,gray
PDXK,1.172659384,-9.323219185,-9.482493332,0.784877691,gray
PDXP,0.431609552,-10.105698,-9.265464084,0.16349658,gray
PDYN,0.456325137,-12.71400835,-11.92945865,,gray
PDZD11,0.562698137,-10.95355258,-10.37854062,,gray
PDZD2,4.346237672,-12.87402097,-14.34333154,0.197709906,gray
PDZD4,5.424725073,-12.12154701,-13.81251423,,gray
PDZD8,1.03496039,-12.51967391,-12.55403706,0.963943342,gray
PDZD9,1.560610018,-12.29052275,-12.73559953,,gray
PEA15,1.29235408,-9.34284186,-9.599307283,0.703550483,gray
PEBP1,0.596145106,-7.519426946,-7.00215577,0.001010762,green
PECI,1.000873515,-8.997411159,-8.998284292,0.997717663,gray
PEF1,0.597956315,-11.16904081,-10.65480323,0.284645316,gray
PEG10,1.076977377,-10.50844801,-10.5826064,0.820001976,gray
PEG3AS,2.621242254,-13.56623451,-14.52988285,,gray
PELO,1.09576505,-9.607171334,-9.698624129,0.70895088,gray
PELP1,0.666522276,-9.675905666,-9.270223948,0.334731638,gray
PEPD,0.731378492,-8.507436881,-8.1946127,0.035849879,green
PER1,5.967695787,-12.26902274,-14.05538363,0.029156753,red
PER3,0.789860541,-14.27504806,-14.03914919,,gray
PES1,1.272026952,-9.695405751,-9.936017405,0.058898323,gray
PET112L,1.966245594,-12.80609013,-13.48221606,,gray
PEX1,4.194044835,-11.72135211,-13.15501773,0.194251857,gray
PEX10,1.238655563,-12.79206067,-13.00608724,,gray
PEX11B,0.805973175,-12.206671,-11.99096618,,gray
PEX13,1.238658656,-12.9445621,-13.15859117,,gray
PEX14,0.712686964,-11.02947381,-10.69076081,0.351252288,gray
PEX19,0.75313852,-9.306162198,-9.022656088,0.393147375,gray
PEX26,0.780304059,-13.07657164,-12.82850002,,gray
PEX3,1.966249079,-12.40510338,-13.08123109,,gray
PEX5,0.805098605,-11.54793291,-11.33114239,0.640115149,gray
PEX5L,0.431435206,-13.61602251,-12.77538457,,gray
PEX6,1.247199103,-12.30485289,-12.52575321,0.844980113,gray
PFAS,1.565525567,-8.176171651,-8.624393244,0.397058086,gray
PFDN1,1.008085773,-8.511394887,-8.519448145,0.971017766,gray
PFDN2,0.717092156,-8.083725221,-7.751174304,0.116213391,gray
PFDN4,1.00372319,-7.981714208,-7.985430483,0.989594233,gray
PFDN5,0.766158515,-7.948873419,-7.682507227,0.079114516,gray
PFDN6,0.998133946,-8.061031357,-8.05916356,0.992171395,gray
PFKFB2,1.17895969,-10.30011456,-10.46474699,0.453226216,gray
PFKFB3,0.318870836,-12.15983429,-11.01686513,0.219548178,gray
PFKFB4,0.038112427,-13.32727305,-10.06005817,0.000304163,blue
PFKL,0.735718826,-8.987612584,-8.680705321,0.095913129,gray
PFKM,0.564200916,-8.667137947,-8.094793091,0.002989406,green
PFKP,1.447118704,-7.796366798,-8.165941277,0.065507628,gray
PFN1,1.35522006,-4.690082596,-4.994046442,0.011901822,green
PFN2,1.040166014,-7.809329144,-7.848709473,0.751180379,gray
PGAM1,0.794794525,-5.715615639,-5.485943982,0.088433252,gray
PGAM4,0.53617727,-11.98782927,-11.36453883,,gray
PGAM5,1.116034418,-8.951367863,-9.061149567,0.693559493,gray
PGAP1,0.068946186,-13.54111922,-10.86669022,0.00192328,blue
PGBD3,0.424875256,-13.53129143,-12.67533176,,gray
PGBD5,1.238656077,-13.26278854,-13.47681552,,gray
PGD,0.89263968,-7.102411977,-6.988839703,0.111267443,gray
PGGT1B,0.724370548,-11.95367193,-11.63121972,,gray
PGK1,0.595677055,-6.205728815,-5.687672201,0.004609522,green
PGK2,0.639118041,-12.68026111,-12.23259499,,gray
PGLS,0.724982427,-7.654924808,-7.333316946,0.017296995,green
PGM1,2.146876814,-8.2252825,-8.989296641,0.003735131,red
PGM2,1.071606646,-8.855010437,-8.924169497,0.711231354,gray
PGM2L1,1.960055398,-8.605372239,-9.278344976,0.002072902,green
PGM3,0.75113291,-8.943001638,-8.656828972,0.145116676,gray
PGP,1.386411912,-8.699618817,-9.026337869,0.286199171,gray
PGPEP1,3.759138049,-11.17779719,-12.50198688,,gray
PGRMC1,1.019827988,-7.021542991,-7.041176965,0.82914882,gray
PGRMC2,0.590861161,-9.165876077,-8.639701865,0.133704029,gray
PGS1,1.238656533,-12.78836526,-13.00239261,,gray
PHACTR4,0.739337306,-10.35597756,-10.05397654,0.470072373,gray
PHAX,0.858836775,-9.651516177,-9.499339784,0.536536533,gray
PHB,1.294766979,-7.111063147,-7.369393887,0.242340905,gray
PHB2,1.630626715,-6.991718335,-7.480682763,0.038192687,green
PHC1B,0.541033155,-14.08841932,-13.4741446,,gray
PHC2,0.619328319,-13.93244131,-13.45332157,,gray
PHF10,0.054844736,-13.38726824,-10.48401917,0.000175158,blue
PHF12,0.983122706,-13.62632154,-13.6093002,,gray
PHF16,1.417908559,-13.52342469,-13.87260763,,gray
PHF17,0.340829415,-13.45035324,-12.37398006,0.049041879,blue
PHF21A,0.210156499,-12.3139392,-10.75403641,0.037175058,blue
PHF21B,1.786451752,-11.83691345,-12.41714484,,gray
PHF23,0.472218152,-10.93623035,-10.18591614,0.116931958,gray
PHF3,0.258059284,-14.17301173,-12.81844579,,gray
PHF5A,0.824922966,-8.63220814,-8.439742868,0.606678261,gray
PHF6,0.374744331,-9.541672243,-8.560160972,0.031782006,blue
PHF8,0.604001584,-12.91348523,-12.40930678,0.584404539,gray
PHGDH,0.926266994,-6.952337855,-6.8757451,0.384754182,gray
PHIP,0.835771368,-14.08437368,-13.9049735,,gray
PHKA1,1.880645636,-13.41985272,-14.05146787,,gray
PHKA2,0.418113156,-13.37130181,-12.49929863,,gray
PHKB,0.579331442,-11.69795713,-11.15207661,0.113794334,gray
PHKG1,0.946949177,-12.70462941,-12.65011956,,gray
PHKG2,0.522391479,-12.93435638,-12.28501837,,gray
PHLDA1,1.966249354,-12.47748657,-13.15361442,,gray
PHLDA2,1.966247404,-11.50740553,-12.18353239,,gray
PHLDB1,1.458859695,-11.82068866,-12.19834376,0.416996695,gray
PHLDB2,3.653740059,-12.76614666,-14.06189797,,gray
PHLPP1,11.58234197,-11.42093552,-13.87041722,0.018956659,red
PHOX2A,1.316270131,-12.22839383,-12.5031959,,gray
PHPT1,0.502181611,-7.63892702,-6.95013357,0.012225919,green
PHRF1,2.250793045,-13.06314577,-13.87442839,0.359668908,gray
PHYH,1.473695439,-12.42136012,-12.80913327,,gray
PHYHD1,0.1706028,-12.87040523,-11.10198799,,gray
PI4K2A,1.244717766,-10.26325554,-10.48216435,0.519429151,gray
PI4K2B,0.983122706,-13.1214913,-13.10446996,,gray
PI4KAP1,0.656511477,-13.52581093,-13.10499583,,gray
PI4KAP2,1.298067096,-12.86703106,-13.12790737,,gray
PI4KB,1.560610018,-13.43358668,-13.87866346,,gray
PIAS1,0.309982601,-12.5370968,-11.36585769,0.17605445,gray
PIAS2,2.4737195,-11.06561944,-11.97134233,0.165890009,gray
PIAS3,0.5410332,-12.69501686,-12.08074223,0.374672914,gray
PIAS4,2.874669697,-11.18287889,-12.23881667,0.030960462,red
PIBF1,1.560610411,-13.34393694,-13.78901397,,gray
PICALM,1.028648551,-10.37353102,-10.40177688,0.8752105,gray
PICK1,1.79769666,-12.3703734,-12.95687961,,gray
PIF1,0.580143938,-12.86780782,-12.32332878,,gray
PIGG,1.238655368,-13.83623346,-14.05025987,,gray
PIGK,1.357954851,-11.46383413,-11.76981391,0.730501644,gray
PIGM,0.780303909,-13.22404689,-12.97597508,,gray
PIGO,2.270871366,-13.33250187,-14.15266548,,gray
PIGP,0.78030542,-12.23926616,-11.99119629,,gray
PIGS,1.22998671,-9.89258542,-10.09958878,0.646994741,gray
PIGT,0.26330284,-12.4768945,-11.14244408,0.063268975,gray
PIGU,0.368290083,-12.31110775,-11.31222336,0.183429328,gray
PIH1D1,0.639901808,-8.835237054,-8.388796515,0.045173374,green
